zeriArtist,zeriArtwork,viafArtwork,avg,zeriLabel,viafLabel,include
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/30029,http://viaf.org/viaf/314375793,51," ""Sanzio Raffaello , Cristo Redentore benedicente"" ",Raffaello - La Stanza della Segnatura,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/30029,http://viaf.org/viaf/313699703,65," ""Sanzio Raffaello , Cristo Redentore benedicente"" ",Raffaello,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46134,http://viaf.org/viaf/219972742,52," ""Anonimo , Madonna con Bambino"" ",San Giacomo in cammino,
https://w3id.org/zericatalog/person/9174/santi-di-tito,https://w3id.org/zericatalog/artwork/37017,http://viaf.org/viaf/214775515,51," ""Santi di Tito , Sant'Antonio Abate"" ",Sette Doni dello Spirito Santi,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/30025,http://viaf.org/viaf/313699703,62," ""Sanzio Raffaello , Visione del cavaliere"" , (elemento d'insieme)",Raffaello,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43538,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Cupido"" , (frammento)",Tiziano 1981,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43538,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Cupido"" , (frammento)",Tiziano 1990,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43538,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Cupido"" , (frammento)",Tiziano 1988,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43538,http://viaf.org/viaf/312331474,66," ""Vecellio Tiziano , Cupido"" , (frammento)",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43538,http://viaf.org/viaf/312331474,62," ""Vecellio Tiziano , Cupido"" , (frammento)",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43538,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Cupido"" , (frammento)",Tiziano 1998,
https://w3id.org/zericatalog/person/3072/cesare-da-sesto,https://w3id.org/zericatalog/artwork/34336,http://viaf.org/viaf/175689098,55,"Titolo tradizionale ""Madonna del Bassorilievo""",Madonna della ciliegia,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44180,http://viaf.org/viaf/312331474,63," ""Vecellio Tiziano , Assunzione della Madonna"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44180,http://viaf.org/viaf/312331474,60," ""Vecellio Tiziano , Assunzione della Madonna"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/42226,http://viaf.org/viaf/305152018,51," ""Negretti Iacopo , Ritratto di Andrea Navagero"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/42226,http://viaf.org/viaf/215960289,51," ""Negretti Iacopo , Ritratto di Andrea Navagero"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45230,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Ritratto del cardinale Pietro Bembo"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45230,http://viaf.org/viaf/312331474,58," ""Vecellio Tiziano , Ritratto del cardinale Pietro Bembo"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/45230,http://viaf.org/viaf/184806503,56," ""Vecellio Tiziano , Ritratto del cardinale Pietro Bembo"" ",Ritratto del singolare amico di Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43679,http://viaf.org/viaf/305152018,56," ""Anonimo veneziano sec. XVI , Ritratto di uomo con libro"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44145,http://viaf.org/viaf/305923075,52," ""Pitati Bonifacio de' , Sacra Famiglia con san Giovannino, Tobia e san Raffaele Arcangelo"" ",Angelo Raffaele e Tobia,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44910,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44910,http://viaf.org/viaf/312331474,58," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44910,http://viaf.org/viaf/305152018,52," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44910,http://viaf.org/viaf/215960289,63," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44910,http://viaf.org/viaf/184806503,51," ""Vecellio Tiziano , Ritratto di papa Paolo III Farnese"" ",Ritratto del singolare amico di Tiziano,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/39887,http://viaf.org/viaf/314336182,59," ""Beccafumi Domenico , Natività di Gesù"" ",Domenico Beccafumi e il suo tempo,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/39887,http://viaf.org/viaf/314746067,69," ""Beccafumi Domenico , Natività di Gesù"" ",Beccafumi,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18323,http://viaf.org/viaf/313704152,60," ""Vasari Giorgio , Annunciazione"" ",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44948,http://viaf.org/viaf/312331474,63," ""Vecellio Tiziano , Ritratto di Jacopo Strada"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44948,http://viaf.org/viaf/312331474,60," ""Vecellio Tiziano , Ritratto di Jacopo Strada"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44948,http://viaf.org/viaf/305152018,54," ""Vecellio Tiziano , Ritratto di Jacopo Strada"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44948,http://viaf.org/viaf/215960289,58," ""Vecellio Tiziano , Ritratto di Jacopo Strada"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44948,http://viaf.org/viaf/184806503,54," ""Vecellio Tiziano , Ritratto di Jacopo Strada"" ",Ritratto del singolare amico di Tiziano,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/30493,http://viaf.org/viaf/313699703,63," ""Sanzio Raffaello , Distribuzione dei beni e morte di Anania"" ",Raffaello,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/40731,http://viaf.org/viaf/314336182,56," ""Beccafumi Domenico , Sant'Antonino Pierozzi"" ",Domenico Beccafumi e il suo tempo,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/40731,http://viaf.org/viaf/314746067,67," ""Beccafumi Domenico , Sant'Antonino Pierozzi"" ",Beccafumi,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32097,http://viaf.org/viaf/208310222,51," ""Anonimo sec. XVI/ XVII , Madonna con Bambino"" ",Madonna of Foligno,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44275,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Madonna con Bambino"" ",Tiziano 1981,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44275,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Madonna con Bambino"" ",Tiziano 1990,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44275,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Madonna con Bambino"" ",Tiziano 1988,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44275,http://viaf.org/viaf/312331474,65," ""Vecellio Tiziano , Madonna con Bambino"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44275,http://viaf.org/viaf/312331474,62," ""Vecellio Tiziano , Madonna con Bambino"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44275,http://viaf.org/viaf/312331474,51," ""Vecellio Tiziano , Madonna con Bambino"" ",Tiziano 1998,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44275,http://viaf.org/viaf/181977513,51," ""Vecellio Tiziano , Madonna con Bambino"" ",Pesaro-Madonna,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44859,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Ritratto di Giovanni Battista Castaldo"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44859,http://viaf.org/viaf/312331474,57," ""Vecellio Tiziano , Ritratto di Giovanni Battista Castaldo"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44859,http://viaf.org/viaf/305152018,53," ""Vecellio Tiziano , Ritratto di Giovanni Battista Castaldo"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44859,http://viaf.org/viaf/215960289,52," ""Vecellio Tiziano , Ritratto di Giovanni Battista Castaldo"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44859,http://viaf.org/viaf/184806503,52," ""Vecellio Tiziano , Ritratto di Giovanni Battista Castaldo"" ",Ritratto del singolare amico di Tiziano,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29090,http://viaf.org/viaf/313699703,63," ""Sanzio Raffaello , Madonna con Bambino e san Giovannino"" ",Raffaello,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29090,http://viaf.org/viaf/178099625,51,"Titolo tradizionale ""Madonna Esterhazy""",Madonna of the Chair,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29090,http://viaf.org/viaf/173902535,52,"Titolo tradizionale ""Madonna Esterhazy""",Sixtinische Madonna,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29090,http://viaf.org/viaf/173902535,58,"Titolo tradizionale ""Madonna Esterhazy""",Sistine Madonna,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29090,http://viaf.org/viaf/175365084,53,"Titolo tradizionale ""Madonna Esterhazy""",Conestabile Madonna,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/39718,http://viaf.org/viaf/314336182,53," ""Beccafumi Domenico , Contesa tra Minerva e Nettuno per il possesso dell'Attica"" , (elemento d'insieme)",Domenico Beccafumi e il suo tempo,
https://w3id.org/zericatalog/person/1192/beccafumi-domenico,https://w3id.org/zericatalog/artwork/39718,http://viaf.org/viaf/314746067,58," ""Beccafumi Domenico , Contesa tra Minerva e Nettuno per il possesso dell'Attica"" , (elemento d'insieme)",Beccafumi,
https://w3id.org/zericatalog/person/5265/giorgione,https://w3id.org/zericatalog/artwork/40172,http://viaf.org/viaf/313742626,62," ""Giorgione , Giuditta con la testa di Oloferne"" , (elemento d'insieme)",Giorgione,
https://w3id.org/zericatalog/person/9583/solario-andrea,https://w3id.org/zericatalog/artwork/34679,http://viaf.org/viaf/314232281,59," ""Solario Andrea , Ritratto di gentildonna con liuto"" ",Andrea Solario,
https://w3id.org/zericatalog/person/9583/solario-andrea,https://w3id.org/zericatalog/artwork/34626,http://viaf.org/viaf/314232281,59," ""Solario Andrea , Cristo portacroce con monaco certosino"" ",Andrea Solario,
https://w3id.org/zericatalog/person/355/andrea-dagnolo,https://w3id.org/zericatalog/artwork/39211,http://viaf.org/viaf/312359588,52," ""Andrea d'Agnolo , Ritratto maschile"" ",Andrea DelSarto,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/32090,http://viaf.org/viaf/208310222,53," ""Anonimo sec. XVI , Madonna con Bambino"" ",Madonna of Foligno,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29094,http://viaf.org/viaf/239692611,72,"Titolo tradizionale ""Madonna dell'Impannata""",Madonna dell'Impannata Northwick,Y
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29094,http://viaf.org/viaf/239692611,73,"Titolo tradizionale ""Madonna dell'Impannata""",Madonna dell'Impannata (peinture),Y
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29094,http://viaf.org/viaf/239692611,60,"Titolo tradizionale ""Madonna dell'Impannata""",Madonna dell'Impannata Northwick (peinture),Y
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29094,http://viaf.org/viaf/173902535,56,"Titolo tradizionale ""Madonna dell'Impannata""",Sistine Madonna,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29094,http://viaf.org/viaf/313699703,58," ""Sanzio Raffaello , Madonna con Bambino, san Giovannino, santa Elisabetta e santa Caterina d'Alessandria"" ",Raffaello,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46355,http://viaf.org/viaf/305152018,51," ""Anonimo sec. XVI/ XVII , Ritratto di Filippo II"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46355,http://viaf.org/viaf/215960289,55," ""Anonimo sec. XVI/ XVII , Ritratto di Filippo II"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/38900,http://viaf.org/viaf/313704152,59," ""Vasari Giorgio , Nascita di Venere"" , (elemento d'insieme)",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/38914,http://viaf.org/viaf/313699703,63," ""Sanzio Raffaello , Supplizio di Marsia"" , (elemento d'insieme)",Raffaello,
https://w3id.org/zericatalog/person/5265/giorgione,https://w3id.org/zericatalog/artwork/40254,http://viaf.org/viaf/313742626,62," ""Giorgione , Ritratto di giovane uomo in veste di san Sebastiano"" ",Giorgione,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44014,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Giuditta con la testa di Oloferne"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44014,http://viaf.org/viaf/312331474,58," ""Vecellio Tiziano , Giuditta con la testa di Oloferne"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43319,http://viaf.org/viaf/312331474,54," ""Vecellio Tiziano , Annibale (?)"" ",Tiziano 1981,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43319,http://viaf.org/viaf/312331474,54," ""Vecellio Tiziano , Annibale (?)"" ",Tiziano 1990,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43319,http://viaf.org/viaf/312331474,54," ""Vecellio Tiziano , Annibale (?)"" ",Tiziano 1988,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43319,http://viaf.org/viaf/312331474,69," ""Vecellio Tiziano , Annibale (?)"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43319,http://viaf.org/viaf/312331474,66," ""Vecellio Tiziano , Annibale (?)"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43319,http://viaf.org/viaf/312331474,54," ""Vecellio Tiziano , Annibale (?)"" ",Tiziano 1998,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/43319,http://viaf.org/viaf/314053564,51," ""Vecellio Tiziano , Annibale (?)"" ",Tizian,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18186,http://viaf.org/viaf/313704152,58," ""Vasari Giorgio , San Pietro cammina sulle acque"" ",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18172,http://viaf.org/viaf/313704152,56," ""Vasari Giorgio , Sacra Famiglia con san Giovannino"" ",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/30141,http://viaf.org/viaf/184809985,63,"Titolo tradizionale ""Disputa del SS. Sacramento""",Disputa,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/30141,http://viaf.org/viaf/184809985,56,"Titolo tradizionale ""Disputa del SS. Sacramento""",La dispute du Saint-Sacrement,Y
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/30141,http://viaf.org/viaf/314375793,54," ""Sanzio Raffaello , Trionfo della Religione"" , (elemento d'insieme)",Raffaello - La Stanza della Segnatura,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/30141,http://viaf.org/viaf/313699703,62," ""Sanzio Raffaello , Trionfo della Religione"" , (elemento d'insieme)",Raffaello,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29080,http://viaf.org/viaf/173902535,51,"Titolo tradizionale ""Madonna Tempi""",Sikstinska Madona,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29080,http://viaf.org/viaf/173902535,53,"Titolo tradizionale ""Madonna Tempi""",Sixtinische Madonna,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29080,http://viaf.org/viaf/173902535,60,"Titolo tradizionale ""Madonna Tempi""",Sistine Madonna,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29080,http://viaf.org/viaf/175365084,55,"Titolo tradizionale ""Madonna Tempi""",Conestabile Madonna,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29080,http://viaf.org/viaf/313699703,68," ""Sanzio Raffaello , Madonna con Bambino"" ",Raffaello,
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,https://w3id.org/zericatalog/artwork/29080,http://viaf.org/viaf/208310222,53," ""Sanzio Raffaello , Madonna con Bambino"" ",Madonna of Foligno,
https://w3id.org/zericatalog/person/10244/vasari-giorgio,https://w3id.org/zericatalog/artwork/18156,http://viaf.org/viaf/313704152,53," ""Vasari Giorgio , San Luca Evangelista"" , (elemento d'insieme)",Opere di Giorgio Vasari,
https://w3id.org/zericatalog/person/8827/robusti-jacopo,https://w3id.org/zericatalog/artwork/45264,http://viaf.org/viaf/175555456,51," ""Robusti Jacopo , Paradiso"" ",Le paradis,
https://w3id.org/zericatalog/person/8827/robusti-jacopo,https://w3id.org/zericatalog/artwork/45264,http://viaf.org/viaf/175555456,53," ""Robusti Jacopo , Paradiso"" ",Das Paradies,
https://w3id.org/zericatalog/person/8827/robusti-jacopo,https://w3id.org/zericatalog/artwork/45264,http://viaf.org/viaf/175555456,54," ""Robusti Jacopo , Paradiso"" ",Paradies,
https://w3id.org/zericatalog/person/8827/robusti-jacopo,https://w3id.org/zericatalog/artwork/45264,http://viaf.org/viaf/175555456,54," ""Robusti Jacopo , Paradiso"" ",Le Paradis,
https://w3id.org/zericatalog/person/8827/robusti-jacopo,https://w3id.org/zericatalog/artwork/45264,http://viaf.org/viaf/175555456,54," ""Robusti Jacopo , Paradiso"" ",Paradise,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44801,http://viaf.org/viaf/312331474,61," ""Vecellio Tiziano , Ritratto del conte Antonio Porcia"" ",Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44801,http://viaf.org/viaf/312331474,58," ""Vecellio Tiziano , Ritratto del conte Antonio Porcia"" ",Tiziano.,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44801,http://viaf.org/viaf/305152018,51," ""Vecellio Tiziano , Ritratto del conte Antonio Porcia"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/44801,http://viaf.org/viaf/184806503,57," ""Vecellio Tiziano , Ritratto del conte Antonio Porcia"" ",Ritratto del singolare amico di Tiziano,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46319,http://viaf.org/viaf/305152018,54," ""Anonimo sec. XVI , Ritratto di Pietro Aretino"" ",Ritratto di Domenico Zono,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46319,http://viaf.org/viaf/215960289,56," ""Anonimo sec. XVI , Ritratto di Pietro Aretino"" ",Ritratto di Papa Sisto IV,
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46319,http://viaf.org/viaf/181975428,53," ""Anonimo sec. XVI , Ritratto di Pietro Aretino"" ",Pietro Aretino (Palazzo Pitti),Y
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,https://w3id.org/zericatalog/artwork/46319,http://viaf.org/viaf/193692911,73," ""Anonimo sec. XVI , Ritratto di Pietro Aretino"" ",Pietro Aretino,Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/310937791,56," ""Leonardo da Vinci , Adorazione dei Re Magi"" ","Leonardo da Vinci : della natura, peso e moto delle acque il codice Leicester",
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/310937791,56," ""Leonardo da Vinci , Adorazione dei Re Magi"" ","Leonardo da Vinci : della natura, peso e moto delle acque il codice Leicester 1996",
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/313717635,55," ""Leonardo da Vinci , Adorazione dei Re Magi"" ","Leonardo da Vinci anatomical drawings from the Royal Library, Windsor Castle",
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/314389284,54," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Leonardo da Vinci nature studies from the Royal Library at Windsor Castle,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/313671741,76," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Leonardo da Vinci.,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/313671741,78," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Leonardo da Vinci,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/313671741,70," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Leonardo da Vinci 1976,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/197995636,58," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",L' adoration des Mages,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/197995636,68," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",L' adorazione dei Magi (peinture),Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/197995636,53," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",L' adoration des Mages (peinture),Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/309542689,63," ""Leonardo da Vinci , Adorazione dei Re Magi"" ","Joconde, Leonardo da Vinci.",
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/178219506,64," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Leonardo da Vinci on the human body,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/314302616,63," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Leonardo da Vinci's advice to artists,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/232770866,58," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Manoscritti di Leonardo da Vinci della Reale Biblioteca di Windsor,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/314720245,56," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Leonardo da Vinci a nonfiction companion to Magic tree house #38: Monday with a mad genius,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/312412879,58," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Leonardo & Venice,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/180216649,53," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Edizione nazionale dei manoscritti e dei disegni di Leonardo da Vinci,
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,https://w3id.org/zericatalog/artwork/34370,http://viaf.org/viaf/312376312,52," ""Leonardo da Vinci , Adorazione dei Re Magi"" ",Carnets de leonard de vinci (Ilgaz and Yılmaz : 1992),
