id,search,result,viaf,lc,isni,ratio,partialRatio,tokenSort,tokenSet,avg
http://purl.org/emmedi/mauth/itatti/bfern-rusk-shapley-catalogue-of-the-italian-paintings-washington-national-gallery-of-art-c-d-a-brown-the-collections-of-the-national-gallery-of-art-systematic-catalogue-italian-paintings-of-the-fifteenth-century-washington--christies,Christie's,,http://viaf.org/viaf/152888287,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/btokyo-national-museum-of-western-art,Tokyo National Museum of Western Art,,http://viaf.org/viaf/155685720,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/w-v-rakint,W. v. Rakint,,,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bfischer,Fischer,,http://viaf.org/viaf/153648862,,,,,,,
http://purl.org/emmedi/mauth/itatti/b-joconde-portail-des-collections-des-musxcxaes-de-france,"Joconde, Portail des Collections des Mus\xc3\xa9es de France,",,http://viaf.org/viaf/157729592,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bj-paul-getty-museum,J. Paul Getty Museum,,http://viaf.org/viaf/147804499,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bfinarte-semenzato,Finarte Semenzato,,http://viaf.org/viaf/154235903,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/brochester-memorial-art-gallery,Rochester Memorial Art Gallery,,http://viaf.org/viaf/139016022,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bnational-gallery-of-canada,National Gallery of Canada,,http://viaf.org/viaf/152365555,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/fabio-bisogni,Fabio Bisogni,"Bisogni, Fabio.",http://viaf.org/viaf/23620839,http://id.loc.gov/authorities/names/n86069038,http://isni.org/isni/0000000117509960,50,54,100,100,76
http://purl.org/emmedi/mauth/itatti/bnational-gallery-london,"National Gallery, London",,http://viaf.org/viaf/144868906,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/nicky-mariano,Nicky Mariano,"Mariano, Nicky.",http://viaf.org/viaf/5691670,http://id.loc.gov/authorities/names/no96035355,http://isni.org/isni/0000000061223698,50,54,100,100,76
http://purl.org/emmedi/mauth/itatti/btajan,Tajan,,http://viaf.org/viaf/146879097,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/b-finarte,Finarte,,http://viaf.org/viaf/154235903,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/everett-fahy,Everett Fahy,"Fahy, Everett.",http://viaf.org/viaf/59101125,http://id.loc.gov/authorities/names/n82070119,http://isni.org/isni/0000000023421802,54,70,100,100,81
http://purl.org/emmedi/mauth/itatti/bsmith-college,Smith College,,http://viaf.org/viaf/134894422,,,,,,,
http://purl.org/emmedi/mauth/itatti/bmuseo-thyssenbornemisza-madrid,"Museo Thyssen-Bornemisza, Madrid",,http://viaf.org/viaf/135949719,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bsothebys-parke-bernet,Sotheby's Parke Bernet,,http://viaf.org/viaf/126386983,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/konrad-oberhuber,Konrad Oberhuber,"Oberhuber, Konrad.",http://viaf.org/viaf/14774587,http://id.loc.gov/authorities/names/n82230596,http://isni.org/isni/0000000117452538,53,56,100,100,"77,25"
http://purl.org/emmedi/mauth/itatti/bnational-gallery-of-victoria,National Gallery of Victoria,,http://viaf.org/viaf/149601682,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bindiana-university-art-museum,Indiana University Art Museum,,http://viaf.org/viaf/151250906,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/raimond-van-marle,Raimond Van Marle,"Marle, Raimond &#x98;van&#x9C; 1888-1936",http://viaf.org/viaf/69714804,http://id.loc.gov/authorities/names/nr94009298,http://isni.org/isni/0000000109131021,39,59,65,100,"65,75"
http://purl.org/emmedi/mauth/itatti/bsotyhebys,Sotheby's,,http://viaf.org/viaf/126386983,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bernard-berenson,Bernard Berenson,"Berenson, Bernard, 1865-1959.",http://viaf.org/viaf/9878607,http://id.loc.gov/authorities/names/n79021690,http://isni.org/isni/0000000120990222,36,50,76,100,"65,5"
http://purl.org/emmedi/mauth/itatti/byale-university-art-gallery,Yale University Art Gallery,,http://viaf.org/viaf/158793816,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bthe-fitzwilliam-museum-cambridge,"The Fitzwilliam Museum, Cambridge",,http://viaf.org/viaf/159048724,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/gigetta-dalli-regoli-pisa,Gigetta Dalli Regoli,,http://viaf.org/viaf/102325550,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bbrooklyn-museum-of-art,Brooklyn Museum of Art,,http://viaf.org/viaf/265104231,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bmetropolitan-museum-of-art,Metropolitan Museum of Art,,http://viaf.org/viaf/126238294,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/miklxcxbs-boskovits,Mikl\xc3\xb3s Boskovits,,http://viaf.org/viaf/59212654,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/e-fahy,E. Fahy,"Fahy, Everett.",http://viaf.org/viaf/59101125,http://id.loc.gov/authorities/names/n82070119,http://isni.org/isni/0000000023421802,54,70,100,100,81
http://purl.org/emmedi/mauth/itatti/b-princeton-university-art-museum,Princeton University Art Museum,,http://viaf.org/viaf/129611680,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bnational-gallery-of-art-washington,"National Gallery of Art, Washington",,http://viaf.org/viaf/157699250,,,,,,,
http://purl.org/emmedi/mauth/itatti/mary--berenson,Mary  Berenson,,http://viaf.org/viaf/110269141,,,,,,,
http://purl.org/emmedi/mauth/itatti/bgalerie-charpentier,Galerie Charpentier,,http://viaf.org/viaf/128559024,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bmount-holuoke-college-museum-of-art,Mount Holuoke College Museum of Art,,http://viaf.org/viaf/129960459,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/everett-fahy-copy-of-st-in-tondo-formerly-lathrop-coll-ny,Everett Fahy,"Fahy, Everett.",http://viaf.org/viaf/59101125,http://id.loc.gov/authorities/names/n82070119,http://isni.org/isni/0000000023421802,54,70,100,100,81
http://purl.org/emmedi/mauth/itatti/blos-angeles-county-museum-of-art,Los Angeles County Museum of Art,,http://viaf.org/viaf/977145857891723021009,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bgalleria-dellaccademia,Galleria dell'Accademia,,http://viaf.org/viaf/145995779,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bburton-b-fredericksen-darrell-d-davisson-benvenuto-di-giovanni-girolamo-di-benvenuto-their-altarpieces-in-the-j-paul-getty-museum-and-a-summary-catalogue-of-their-paintings-in-america-j-paul-getty-museum-publication-no--malibu---sothebys,Sotheby's,,http://viaf.org/viaf/126386983,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bcurrier-museum-of-art,Currier Museum of Art,,http://viaf.org/viaf/128795721,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/bpolo-museale-fiorentino,Polo Museale Fiorentino,,http://viaf.org/viaf/128178072,,,0,0,0,0,0
http://purl.org/emmedi/mauth/itatti/gaudenz-freuler,Gaudenz Freuler,"Freuler, Gaudenz, 1949-....",http://viaf.org/viaf/37064182,http://id.loc.gov/authorities/names/n87896898,http://isni.org/isni/0000000080769645,38,53,86,100,"69,25"
