zeriArtist,zeriArtwork,wdArtwork,avg,zeriLabel,wdLabel,include
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38451,http://www.wikidata.org/entity/Q1328065,51,"Opera d'arte ""Agnolo di Cosimo , Ritratto di Lucrezia di Cosimo de' Medici"" , (elemento d'insieme)",Ritratto di Eleonora di Toledo col figlio Giovanni de' Medici,N
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,http://purl.org/emmedi/mauth/zeri/artwork/44292,http://www.wikidata.org/entity/Q24249,80,"Titolo tradizionale ""Madonna del coniglio""",Madonna del Coniglio,Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34394,http://www.wikidata.org/entity/Q1217213,58,"Opera d'arte ""Leonardo da Vinci , San Giovanni Battista"" ",L'Anunciació (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34394,http://www.wikidata.org/entity/Q1217213,53,"Opera d'arte ""Leonardo da Vinci , San Giovanni Battista"" ",Buna Vestire (pictură de Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34394,http://www.wikidata.org/entity/Q783215,78,"Opera d'arte ""Leonardo da Vinci , San Giovanni Battista"" ",San Giovanni Battista,Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34394,http://www.wikidata.org/entity/Q563727,55,"Opera d'arte ""Leonardo da Vinci , San Giovanni Battista"" ",Pyhä Anna kolmantena (Leonardo da Vincin maalaus),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34394,http://www.wikidata.org/entity/Q972196,51,"Opera d'arte ""Leonardo da Vinci , San Giovanni Battista"" ",Der heilige Hieronymus (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34394,http://www.wikidata.org/entity/Q215486,59,"Opera d'arte ""Leonardo da Vinci , San Giovanni Battista"" ",da vinci,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/32501,http://www.wikidata.org/entity/Q249449,59,"Opera d'arte ""Sanzio Raffaello , Ritratto di Tommaso Inghirami"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34373,http://www.wikidata.org/entity/Q1217213,57,"Opera d'arte ""Leonardo da Vinci , Ritratto di Monnalisa"" ",L'Anunciació (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34373,http://www.wikidata.org/entity/Q1217213,54,"Opera d'arte ""Leonardo da Vinci , Ritratto di Monnalisa"" ",Buna Vestire (pictură de Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34373,http://www.wikidata.org/entity/Q563727,54,"Opera d'arte ""Leonardo da Vinci , Ritratto di Monnalisa"" ",Pyhä Anna kolmantena (Leonardo da Vincin maalaus),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34373,http://www.wikidata.org/entity/Q972196,51,"Opera d'arte ""Leonardo da Vinci , Ritratto di Monnalisa"" ",Der heilige Hieronymus (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34373,http://www.wikidata.org/entity/Q215486,59,"Opera d'arte ""Leonardo da Vinci , Ritratto di Monnalisa"" ",da vinci,N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34373,http://www.wikidata.org/entity/Q12418,52,"Titolo tradizionale ""La Gioconda""",La Joconda,Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34373,http://www.wikidata.org/entity/Q12418,75,"Titolo tradizionale ""La Gioconda""",La Gioconda,Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34373,http://www.wikidata.org/entity/Q12418,70,"Titolo tradizionale ""La Gioconda""",Gioconda,Y
https://w3id.org/zericatalog/person/2116/bril-paul,http://purl.org/emmedi/mauth/zeri/artwork/33301,http://www.wikidata.org/entity/Q17330411,52,"Opera d'arte ""Bril Paul , Paesaggio con pastori e viandanti"" ",Paesaggio d'inverno,N
https://w3id.org/zericatalog/person/2116/bril-paul,http://purl.org/emmedi/mauth/zeri/artwork/33109,http://www.wikidata.org/entity/Q17330411,53,"Opera d'arte ""Bril Paul , Paesaggio con riposo nella fuga in Egitto"" ",Paesaggio d'inverno,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29247,http://www.wikidata.org/entity/Q249449,60,"Opera d'arte ""Sanzio Raffaello , Ritratto di Agnolo Doni"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/2116/bril-paul,http://purl.org/emmedi/mauth/zeri/artwork/32990,http://www.wikidata.org/entity/Q17330411,52,"Opera d'arte ""Bril Paul , Paesaggio con scena di caccia e rovine romane"" ",Paesaggio d'inverno,N
https://w3id.org/zericatalog/person/270/allori-alessandro,http://purl.org/emmedi/mauth/zeri/artwork/33069,http://www.wikidata.org/entity/Q3937474,52,"Opera d'arte ""Anonimo , Ritratto di Giuliano de' Medici"" ",Ritratto di Bianca Cappello,N
https://w3id.org/zericatalog/person/1916/bonvicino-alessandro,http://purl.org/emmedi/mauth/zeri/artwork/51758,http://www.wikidata.org/entity/Q1110146,51,"Opera d'arte ""Bonvicino Alessandro , Adorazione del Bambino con san Nicola da Tolentino e sant'Antonio da Padova"" ",Adorazione dei pastori con i santi Nazario e Celso,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29047,http://www.wikidata.org/entity/Q249449,57,"Opera d'arte ""Sanzio Raffaello , Madonna con Bambino"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29239,http://www.wikidata.org/entity/Q249449,57,"Opera d'arte ""Sanzio Raffaello , Ritratto di Guidobaldo da Montefeltro"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/1916/bonvicino-alessandro,http://purl.org/emmedi/mauth/zeri/artwork/50818,http://www.wikidata.org/entity/Q1110146,53,"Opera d'arte ""Bonvicino Alessandro , Adorazione dei pastori"" ",Adorazione dei pastori con i santi Nazario e Celso,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29235,http://www.wikidata.org/entity/Q249449,60,"Opera d'arte ""Sanzio Raffaello , Ritratto di giovane uomo"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/30441,http://www.wikidata.org/entity/Q249449,55,"Opera d'arte ""Sanzio Raffaello , Giuramento di papa Leone III"" , (elemento d'insieme)",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38454,http://www.wikidata.org/entity/Q1328065,53,"Opera d'arte ""Agnolo di Cosimo , Ritratto di Cosimo I de' Medici"" , (elemento d'insieme)",Ritratto di Eleonora di Toledo col figlio Giovanni de' Medici,N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/36029,http://www.wikidata.org/entity/Q1217213,56,"Opera d'arte ""Leonardo da Vinci , Ritratto di giovane uomo"" ",L'Anunciació (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/36029,http://www.wikidata.org/entity/Q1217213,53,"Opera d'arte ""Leonardo da Vinci , Ritratto di giovane uomo"" ",Buna Vestire (pictură de Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/36029,http://www.wikidata.org/entity/Q563727,52,"Opera d'arte ""Leonardo da Vinci , Ritratto di giovane uomo"" ",Pyhä Anna kolmantena (Leonardo da Vincin maalaus),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/36029,http://www.wikidata.org/entity/Q972196,51,"Opera d'arte ""Leonardo da Vinci , Ritratto di giovane uomo"" ",Der heilige Hieronymus (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/36029,http://www.wikidata.org/entity/Q215486,58,"Opera d'arte ""Leonardo da Vinci , Ritratto di giovane uomo"" ",da vinci,N
https://w3id.org/zericatalog/person/1916/bonvicino-alessandro,http://purl.org/emmedi/mauth/zeri/artwork/45973,http://www.wikidata.org/entity/Q1110146,51,"Opera d'arte ""Anonimo bresciano sec. XVI , Adorazione dei pastori"" ",Adorazione dei pastori con i santi Nazario e Celso,N
https://w3id.org/zericatalog/person/3072/cesare-da-sesto,http://purl.org/emmedi/mauth/zeri/artwork/39534,http://www.wikidata.org/entity/Q3605522,51,"Opera d'arte ""Bazzi Giovanni Antonio , Adorazione del Bambino con san Giuseppe, san Giovannino e un angelo"" ",Adorazione dei Magi,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/30030,http://www.wikidata.org/entity/Q249449,57,"Opera d'arte ""Sanzio Raffaello , Evangelista tra due santi"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/355/andrea-dagnolo,http://purl.org/emmedi/mauth/zeri/artwork/39217,http://www.wikidata.org/entity/Q2790378,51,"Opera d'arte ""Andrea d'Agnolo , Ritratto femminile"" ",Cenacolo di Andrea del Sarto,N
https://w3id.org/zericatalog/person/3072/cesare-da-sesto,http://purl.org/emmedi/mauth/zeri/artwork/34734,http://www.wikidata.org/entity/Q3829346,60,"Opera d'arte ""Anonimo sec. XVI , Leda e il cigno"" ",Leda col cigno,Y
https://w3id.org/zericatalog/person/355/andrea-dagnolo,http://purl.org/emmedi/mauth/zeri/artwork/39211,http://www.wikidata.org/entity/Q2790378,51,"Opera d'arte ""Andrea d'Agnolo , Ritratto maschile"" ",Cenacolo di Andrea del Sarto,N
https://w3id.org/zericatalog/person/9583/solario-andrea,http://purl.org/emmedi/mauth/zeri/artwork/34560,http://www.wikidata.org/entity/Q17627481,52,"Opera d'arte ""Solario Andrea , Cristo incontra la Madonna sulla via del Calvario"" ",Salita al Calvario,Y
https://w3id.org/zericatalog/person/4428/ferramola-floriano,http://purl.org/emmedi/mauth/zeri/artwork/44555,http://www.wikidata.org/entity/Q3842752,56,"Opera d'arte ""Ferramola Floriano , Madonna con Bambino in trono tra san Domenico, santa Caterina d'Alessandria e angeli musicanti"" ",Madonna in trono col Bambino,N
https://w3id.org/zericatalog/person/4428/ferramola-floriano,http://purl.org/emmedi/mauth/zeri/artwork/44555,http://www.wikidata.org/entity/Q3842563,55,"Opera d'arte ""Ferramola Floriano , Madonna con Bambino in trono tra san Domenico, santa Caterina d'Alessandria e angeli musicanti"" ",Madonna col Bambino tra i santi Cosma e Damiano,N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34364,http://www.wikidata.org/entity/Q1217213,54,"Opera d'arte ""Leonardo da Vinci , San Girolamo penitente nel deserto"" ",L'Anunciació (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34364,http://www.wikidata.org/entity/Q1217213,51,"Opera d'arte ""Leonardo da Vinci , San Girolamo penitente nel deserto"" ",Buna Vestire (pictură de Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34364,http://www.wikidata.org/entity/Q563727,51,"Opera d'arte ""Leonardo da Vinci , San Girolamo penitente nel deserto"" ",Pyhä Anna kolmantena (Leonardo da Vincin maalaus),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34364,http://www.wikidata.org/entity/Q972196,65,"Opera d'arte ""Leonardo da Vinci , San Girolamo penitente nel deserto"" ",San Girolamo,Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34364,http://www.wikidata.org/entity/Q215486,57,"Opera d'arte ""Leonardo da Vinci , San Girolamo penitente nel deserto"" ",da vinci,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29076,http://www.wikidata.org/entity/Q249449,51,"Opera d'arte ""Sanzio Raffaello , Madonna con Bambino, san Giovannino e un santo bambino"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/30083,http://www.wikidata.org/entity/Q249449,56,"Opera d'arte ""Sanzio Raffaello , Isaia tra putti reggitarga"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/38800,http://www.wikidata.org/entity/Q249449,52,"Opera d'arte ""Sanzio Raffaello, Pace Luigi da , Apollo e segno zodiacale del Leone"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38661,http://www.wikidata.org/entity/Q1328065,52,"Opera d'arte ""Anonimo , Ritratto di Cosimo I de' Medici"" ",Portrait d'Eleanor of Toledo et son fils Giovanni de' Medici,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38661,http://www.wikidata.org/entity/Q1328065,53,"Opera d'arte ""Anonimo , Ritratto di Cosimo I de' Medici"" ",Ritratto di Eleonora di Toledo col figlio Giovanni de' Medici,N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/35916,http://www.wikidata.org/entity/Q1217213,60,"Opera d'arte ""Leonardo da Vinci , Gesù fanciullo"" ",L'Anunciació (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/35916,http://www.wikidata.org/entity/Q1217213,56,"Opera d'arte ""Leonardo da Vinci , Gesù fanciullo"" ",Buna Vestire (pictură de Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/35916,http://www.wikidata.org/entity/Q563727,54,"Opera d'arte ""Leonardo da Vinci , Gesù fanciullo"" ",Pyhä Anna kolmantena (Leonardo da Vincin maalaus),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/35916,http://www.wikidata.org/entity/Q1638622,53,"Opera d'arte ""Leonardo da Vinci , Gesù fanciullo"" ",De hellige tre kongers tilbedelse (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/35916,http://www.wikidata.org/entity/Q972196,55,"Opera d'arte ""Leonardo da Vinci , Gesù fanciullo"" ",Der heilige Hieronymus (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/35916,http://www.wikidata.org/entity/Q215486,60,"Opera d'arte ""Leonardo da Vinci , Gesù fanciullo"" ",da vinci,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/32076,http://www.wikidata.org/entity/Q249449,57,"Opera d'arte ""Sanzio Raffaello , Madonna con Bambino"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/2116/bril-paul,http://purl.org/emmedi/mauth/zeri/artwork/33043,http://www.wikidata.org/entity/Q17330411,56,"Opera d'arte ""Bril Paul , Paesaggio con viandanti"" ",Paesaggio d'inverno,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/38845,http://www.wikidata.org/entity/Q249449,51,"Opera d'arte ""Sanzio Raffaello , Sibille, putti e angeli reggitarga"" , (elemento d'insieme)",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29259,http://www.wikidata.org/entity/Q249449,60,"Opera d'arte ""Sanzio Raffaello , Autoritratto di Raffaello Sanzio"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/5265/giorgione,http://purl.org/emmedi/mauth/zeri/artwork/40239,http://www.wikidata.org/entity/Q930137,75,"Titolo tradizionale ""La tempesta""",La tempesta,Y
https://w3id.org/zericatalog/person/5265/giorgione,http://purl.org/emmedi/mauth/zeri/artwork/40239,http://www.wikidata.org/entity/Q930137,54,"Titolo tradizionale ""La tempesta""",A Tempestade,Y
https://w3id.org/zericatalog/person/5265/giorgione,http://purl.org/emmedi/mauth/zeri/artwork/40239,http://www.wikidata.org/entity/Q930137,72,"Titolo tradizionale ""La tempesta""",La Tempesta,Y
https://w3id.org/zericatalog/person/5265/giorgione,http://purl.org/emmedi/mauth/zeri/artwork/40239,http://www.wikidata.org/entity/Q930137,63,"Titolo tradizionale ""La tempesta""",La tempestad,Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34399,http://www.wikidata.org/entity/Q1217213,57,"Opera d'arte ""Leonardo da Vinci , Ritratto di Cecilia Gallerani"" ",L'Anunciació (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34399,http://www.wikidata.org/entity/Q1217213,52,"Opera d'arte ""Leonardo da Vinci , Ritratto di Cecilia Gallerani"" ",Buna Vestire (pictură de Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34399,http://www.wikidata.org/entity/Q972196,51,"Opera d'arte ""Leonardo da Vinci , Ritratto di Cecilia Gallerani"" ",Der heilige Hieronymus (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34399,http://www.wikidata.org/entity/Q215486,57,"Opera d'arte ""Leonardo da Vinci , Ritratto di Cecilia Gallerani"" ",da vinci,N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34399,http://www.wikidata.org/entity/Q474338,83,"Titolo tradizionale ""Dama con l'ermellino""",Dama con l'ermellino,Y
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34399,http://www.wikidata.org/entity/Q474338,52,"Titolo tradizionale ""Dama con l'ermellino""",Dama s hermelinom,Y
https://w3id.org/zericatalog/person/2224/buonarroti-michelangelo,http://purl.org/emmedi/mauth/zeri/artwork/16581,http://www.wikidata.org/entity/Q235242,51,"Opera d'arte ""Buonarroti Michelangelo , Sibilla Persica"" , (elemento d'insieme)",Pietà van Michelangelo,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38664,http://www.wikidata.org/entity/Q1328065,52,"Opera d'arte ""Agnolo di Cosimo , Ritratto di Cosimo I de' Medici"" ",Portrait d'Eleanor of Toledo et son fils Giovanni de' Medici,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38664,http://www.wikidata.org/entity/Q1328065,54,"Opera d'arte ""Agnolo di Cosimo , Ritratto di Cosimo I de' Medici"" ",Ritratto di Eleonora di Toledo col figlio Giovanni de' Medici,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38558,http://www.wikidata.org/entity/Q1328065,52,"Opera d'arte ""Agnolo di Cosimo , Ritratto di Cosimo I de' Medici"" ",Portrait d'Eleanor of Toledo et son fils Giovanni de' Medici,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38558,http://www.wikidata.org/entity/Q1328065,54,"Opera d'arte ""Agnolo di Cosimo , Ritratto di Cosimo I de' Medici"" ",Ritratto di Eleonora di Toledo col figlio Giovanni de' Medici,N
https://w3id.org/zericatalog/person/8827/robusti-jacopo,http://purl.org/emmedi/mauth/zeri/artwork/44089,http://www.wikidata.org/entity/Q490312,64,"Opera d'arte ""Robusti Jacopo , Crocifissione di Cristo e svenimento della Madonna"" ",Crocifissione,N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34441,http://www.wikidata.org/entity/Q1217213,53,"Opera d'arte ""Leonardo da Vinci , Santi domenicani e duchi di Milano"" , (frammento)",L'Anunciació (Leonardo da Vinci),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34441,http://www.wikidata.org/entity/Q563727,51,"Opera d'arte ""Leonardo da Vinci , Santi domenicani e duchi di Milano"" , (frammento)",Pyhä Anna kolmantena (Leonardo da Vincin maalaus),N
https://w3id.org/zericatalog/person/6025/leonardo-da-vinci,http://purl.org/emmedi/mauth/zeri/artwork/34441,http://www.wikidata.org/entity/Q215486,55,"Opera d'arte ""Leonardo da Vinci , Santi domenicani e duchi di Milano"" , (frammento)",da vinci,N
https://w3id.org/zericatalog/person/8444/predis-giovanni-ambrogio-de,http://purl.org/emmedi/mauth/zeri/artwork/23977,http://www.wikidata.org/entity/Q3937687,56,"Opera d'arte ""Foppa Vincenzo , Ritratto di Giovanni Francesco Brivio"" ",Ritratto di dama,N
https://w3id.org/zericatalog/person/8444/predis-giovanni-ambrogio-de,http://purl.org/emmedi/mauth/zeri/artwork/23977,http://www.wikidata.org/entity/Q3937786,51,"Opera d'arte ""Foppa Vincenzo , Ritratto di Giovanni Francesco Brivio"" ",Ritratto virile,N
https://w3id.org/zericatalog/person/2116/bril-paul,http://purl.org/emmedi/mauth/zeri/artwork/33116,http://www.wikidata.org/entity/Q17330411,56,"Opera d'arte ""Bril Paul , Paesaggio con viandanti"" ",Paesaggio d'inverno,N
https://w3id.org/zericatalog/person/3072/cesare-da-sesto,http://purl.org/emmedi/mauth/zeri/artwork/34987,http://www.wikidata.org/entity/Q3605522,73,"Opera d'arte ""Magni Cesare , Adorazione dei Re Magi"" ",Adorazione dei Magi,N
https://w3id.org/zericatalog/person/3072/cesare-da-sesto,http://purl.org/emmedi/mauth/zeri/artwork/34987,http://www.wikidata.org/entity/Q3605522,53,"Opera d'arte ""Magni Cesare , Adorazione dei Re Magi"" ",The Adoration of the Magi,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29234,http://www.wikidata.org/entity/Q249449,60,"Opera d'arte ""Sanzio Raffaello , Ritratto di giovane uomo"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/30107,http://www.wikidata.org/entity/Q249449,62,"Opera d'arte ""Sanzio Raffaello , Trionfo di Galatea"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/1916/bonvicino-alessandro,http://purl.org/emmedi/mauth/zeri/artwork/50976,http://www.wikidata.org/entity/Q1110146,64,"Opera d'arte ""Bonvicino Alessandro , Adorazione dei pastori con san Girolamo e un frate"" ",Adorazione dei pastori con i santi Nazario e Celso,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38346,http://www.wikidata.org/entity/Q1328065,51,"Opera d'arte ""Agnolo di Cosimo , Ritratto di giovane donna (Eleonora di Toledo?)"" ",Eleonora Toledo hag he mab,N
https://w3id.org/zericatalog/person/81/agnolo-di-cosimo,http://purl.org/emmedi/mauth/zeri/artwork/38346,http://www.wikidata.org/entity/Q1328065,57,"Opera d'arte ""Agnolo di Cosimo , Ritratto di giovane donna (Eleonora di Toledo?)"" ",Ritratto di Eleonora di Toledo col figlio Giovanni de' Medici,N
https://w3id.org/zericatalog/person/2116/bril-paul,http://purl.org/emmedi/mauth/zeri/artwork/33028,http://www.wikidata.org/entity/Q17330411,52,"Opera d'arte ""Bril Paul , Paesaggio con cacciatori"" ",Paesaggio d'inverno,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/30020,http://www.wikidata.org/entity/Q249449,52,"Opera d'arte ""Sanzio Raffaello , Santa Caterina d'Alessandria"" , (elemento d'insieme)",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/2116/bril-paul,http://purl.org/emmedi/mauth/zeri/artwork/33075,http://www.wikidata.org/entity/Q17330411,53,"Opera d'arte ""Bril Paul , Paesaggio lacustre"" ",Paesaggio d'inverno,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29018,http://www.wikidata.org/entity/Q249449,55,"Opera d'arte ""Sanzio Raffaello , Presentazione di Gesù al Tempio"" , (elemento d'insieme)",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/30493,http://www.wikidata.org/entity/Q249449,56,"Opera d'arte ""Sanzio Raffaello , Distribuzione dei beni e morte di Anania"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/2334/calcar-jan-stephen-von,http://purl.org/emmedi/mauth/zeri/artwork/41307,http://www.wikidata.org/entity/Q18573211,76,"Titolo tradizionale ""Ritratto di Melchior von Brauweiler""",Portrait de Melchior von Brauweiler,Y
https://w3id.org/zericatalog/person/2334/calcar-jan-stephen-von,http://purl.org/emmedi/mauth/zeri/artwork/41307,http://www.wikidata.org/entity/Q18573211,74,"Titolo tradizionale ""Ritratto di Melchior von Brauweiler""",Portrait of Melchior von Brauweiler,Y
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/29938,http://www.wikidata.org/entity/Q249449,55,"Opera d'arte ""Sanzio Raffaello , Presentazione di Gesù al Tempio"" , (elemento d'insieme)",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/45063,http://www.wikidata.org/entity/Q249449,53,"Opera d'arte ""Sanzio Raffaello , Orazione di Cristo nell'orto di Gethsemani"" , (elemento d'insieme)",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/9192/sanzio-raffaello,http://purl.org/emmedi/mauth/zeri/artwork/32356,http://www.wikidata.org/entity/Q249449,60,"Opera d'arte ""Sanzio Raffaello , Sacra Famiglia"" ",Stanze di Raffaello,N
https://w3id.org/zericatalog/person/8444/predis-giovanni-ambrogio-de,http://purl.org/emmedi/mauth/zeri/artwork/35146,http://www.wikidata.org/entity/Q3937687,54,"Opera d'arte ""Predis Giovanni Ambrogio de' , Ritratto di giovane donna di profilo"" ",Ritratto di dama,N
https://w3id.org/zericatalog/person/10263/vecellio-tiziano,http://purl.org/emmedi/mauth/zeri/artwork/45555,http://www.wikidata.org/entity/Q24249,80,"Titolo tradizionale ""Madonna del coniglio""",Madonna del Coniglio,Y
